work_id,title,artist,year,period_school_region,classification,medium,materials,height_in,width_in,depth_in,price_usd,status,provenance_text,exhibitions,publications,signature,coa_status,primary_image_url,primer_uuid,location,external_id,external_id_system,artsy_eligibility,has_conflict,conflict_fields,canonical_updated_at,title_conflict,artist_conflict,year_conflict,period_school_region_conflict,classification_conflict,medium_conflict,materials_conflict,height_in_conflict,width_in_conflict,depth_in_conflict,price_usd_conflict,status_conflict,provenance_text_conflict,exhibitions_conflict,publications_conflict,signature_conflict,coa_status_conflict,primary_image_url_conflict,primer_uuid_conflict,location_conflict,external_id_conflict,external_id_system_conflict,artsy_eligibility_conflict
KG-1567,Light skin man,,1830,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/6645a52d-497a-4d1b-985b-03f3f0af007b/img244.jpg?Expires=1802811918&Signature=rRlZ~WB70-wsG8a0Y6cQgiQNSGE22gpPSZIK0HAOplUjXcDtaKQbQBdrOKIlMjo1kSSFgltK5TWWfgNZs~femMPstlctBIuYVfiJFRomUPdRrUxc5gQBOYhQ-X1Rogy0UuiXSfm1zkFwcm2A2YB80V3ulTRq8RLOj2TGLe5Jhpx269momcfB-VkwFeroiZKtcR8GwR4DuYxqtbsl5nIQ-fl3anEIg4ljw6wjyD9CQP2pO89iZ6wYSJlGDRJjJhIQuiHPOJ3TLUMv1S643uLbo286wsi5-4EKU0S6bcFCJgFkGPcGeorRD8mMTCsxYvmv~oP7YCy2qvh9JufqLEFMag__&Key-Pair-Id=K2SVGVHI7PEVAH,6645a52d-497a-4d1b-985b-03f3f0af007b,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1568,Ruler in a Garden,,1501,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/171dc201-4162-4ffe-8efc-26fbd7b89c77/210122_KapoorGalleries_Flats_0009.jpg?Expires=1802811900&Signature=IboCh1W75vVh4G8P4z5t0f53vZvXk-s4KKWtOL6hGvL-9thYZ2MrCNy6O1HqZg~RabVvhPURs9KDPikfrT99JWZ2reBdIy8LVqY-K4MGON7Qk2Xb5wmIuyWUaM7CX7P-f6GPL0bLElExJ~2UNyVoMXW1RY8FImTndtd0dHEERPcr4~dVSjz9MH6r7AJq5dyvwsg48tzigQ6Ai0hduCcWahDAAzt02emMJwgG-RzEA8IAuV0wopL96gH7t0kwZIYVK8blklnHgDrWSs99MKgoseh9yV3jXGtTw7WrhKDV4i91HWNhNTOZH7~Q1rOWDkuLAXmxps~VNFi4Q-1wOh~R7g__&Key-Pair-Id=K2SVGVHI7PEVAH,171dc201-4162-4ffe-8efc-26fbd7b89c77,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1569,Rukmini Visiting the Temple,,1800,,,,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/bc07eec0-61b1-49cb-ab6e-8b9aa6dbf36e/DSC_3874.jpg?Expires=1802811783&Signature=KkZdie-IGpctecqjMWkUbsMPRjcaoUlvUbs2VlpoNJCKqZvz7mazGGJj~YanJgK2wwszv36ijojOsUZiElIjd89BL-shlf65NBxD2HBTiTbUcEQUPufAWHBG4wNzsrhznxkUukeBjxTGg~wpvLoHWEglrkqXcSuxoza55LbEXPxv9rmKPjmCWUGbRwYa-zvw6PzbqEO7cL2~Dkltx6q1RvaiCpht~OQynpYTsMMOwlx97KyA49n9hPiQNONzk95BF8xKuVxdC13qjlew7CjBxCZNDKgoA4z5UAQPuFLqkqkm0sftvviFldBj36d0O3CcKesa-hd8667fLJBfJzY8Mg__&Key-Pair-Id=K2SVGVHI7PEVAH,bc07eec0-61b1-49cb-ab6e-8b9aa6dbf36e,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1570,Nymph Rambha cursed by Vishvamitra,,1601,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/6abae72e-65d6-468a-af3e-77160f204940/2022_NYR_21866_0069_000%5Ban_illustration_from_a_ramayana_series_the_nymph_rambha_cursed_by_vish035521%5D.jpg?Expires=1802811901&Signature=RjdjaxoqyovCbHfhx6gbhDLlWOr8Z3GClRspPCovtM2jUNbhwNxEMLCLDuA~R0HGntH1HZPmuPfpaZMl3eA2OejbGtJxiy19NW~7srPwpif2KEDAulVb0Nk6seSrCuCydzpDAlUTtLBRQVWDJjasmRI3qS~BRkLKmp9wymxfYxZ3K26G~qPOea~UAJdB7H3IZwP1haW2~oQKz4nuJMP8ydSI52i0-LoTyghhYY9J6G4s43sgBgRq0-dm8v0ScNu5sOHooeO5uNs~4Z02ihYRDVM1cvZBcIOH6so1MM0hcg5ujLuVfqJcMwrtILPn~N4sRgbg7dVF1ufrg-WYIl4gNg__&Key-Pair-Id=K2SVGVHI7PEVAH,6abae72e-65d6-468a-af3e-77160f204940,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1571,Leaf from the Madhvalnal Kamakandala,,1801,,"Drawing, Collage or other Work on Paper",Opaque watercolors heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/9cba6bc1-e1e2-4f83-b8e9-6955f1d432b0/DSC_4322.jpg?Expires=1802811791&Signature=cFNnIYuZNVMnpTXTywY8HZYdSnyi0NnXvRZU2X~5clQMqp4neJXucHLPBs~TUggCS6YzNSBOrPfdW2SQ7QWS~18O-Wuvjt3KzmMkn5cMAaarxboSUP~om9hleMvzhWczcynqr8kO18EuP2Orj1Zl83HoIMQKSwuNIcowDJyV3EYPpvlhH5giUD6dbA49ATE3qOzpRabh6ZHbVfhlvaveFE5j9cUrIyInk70hMRpF2qZvf8bnaKHZMPz12aQqcujgO5dd5dFK9-RiHjngW6Dym-tZsV75TEYcmono-2KREEbRqBN8ZTFXkH2Z2PQ4mJqHjf7qhiPA7436Ru0GjK7Tyw__&Key-Pair-Id=K2SVGVHI7PEVAH,9cba6bc1-e1e2-4f83-b8e9-6955f1d432b0,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1572,Vishnu on a Lotus,,1720,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened gold on paper,,6.5,4.75,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/db5340a8-0409-4482-a907-b2f28151a478/Screenshot%202023-07-06%20at%203.05.36%20PM.jpg?Expires=1802811901&Signature=XOQTJUfKHGM~LdjS~-T6HvDbi2igX2ULDl0bOwpiI5BIw3KYIOUuS-hzpiN~qbRLKhXYJf3QHTZw4ffx7AKdLnVlDQCHo~urF2dh3ut5Tjl9PTWBtWpEiJSA8kEScfP~7lxUoFDg74ZQ8Qtj-tP5BDMkeDszpomVkrbZGVSf3Q5hJJ9ifXWDElU9pX65tAIMykaXwGK9pFnbVHHWZraZLee5MrObW2VElezth3E8sTVk1eMe-hl~5EC8WQC~yZiZGbTRaAYrnqzi2g8LSACQYv1F0DVIWX3ktK4UAt7a6VkWsxBB01BuLVGqTOLRFg3szmzOIyiPxviQYLsn9cUmNA__&Key-Pair-Id=K2SVGVHI7PEVAH,db5340a8-0409-4482-a907-b2f28151a478,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1573,A Group of Photos Depicting India,,1929,,Photograph,"Each photograph stamped on verso: H.R. Ferger, Jhansi, U.P.",,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/afbad1ab-46ca-4d3c-8756-cab0b35014ac/A%20%5B1%5D.jpg?Expires=1802811902&Signature=wRH0WiqdKrI-xiZ9vD~0UH~-nmuLRc9~Lzb-JIYW1bSXO-ZQSP19v8CviAGItZ5QeCq4pZfGNvB6tLn4heaVdQ-7FaQqVQE1gwy1jdczp7~zir2vN46WkWlO8GnXwGtWPvXh-6NBjXGjc5Jk7agaaIgmmaCsBWES7aRJPY8awGLmLFjCXwz65ioi9xlL9Z4KY6tzZjKSIW7iARtNwX1g2lbR8Lt4QBL5Qyhx1h8boI0KYOkDCbQQChNG9C5lyw35DjAZrpKUnURalpO-StNMh48i691W4KzmRV-XBVtbVhprUip~ddUSsfRPhTtgVum5-MNxTLbDa8IwyHI8M1oN2g__&Key-Pair-Id=K2SVGVHI7PEVAH,afbad1ab-46ca-4d3c-8756-cab0b35014ac,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1574,Elephant in landscape,,1701,,"Drawing, Collage or other Work on Paper",Gouache on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/6d0b6e04-b0f9-490b-bb94-6346afce83b3/Lot%20353.jpg?Expires=1802811885&Signature=QU3jLMcFg16FJgYBnV~aVXA95YSGr7wF~WlPQ~U34PSYxMVipZAdRuewQ0yWKQdlgJ1wujIXnU-ONMS2WPjxqcJHAfS7zIVevZNuc1oxqje8RByYrVGNUndWX4tLO9Mhc8Ze09CTDfZfIGO~rZ5oJLMPjj5yAQLVzDPeQ9IbAmw~y5MhJdvTFoHYgFC3ET7eO~-JLsk0HjqdB05apxf-jSVm0uuNd1EGRPmCIEaZDNqxVZFZmcet~45RbQgc78xxz6e~sZNkAI0HiLH6xhg01SEZOIN9LgKDHFVDZ1t16qtTTZo1960aJSXbRqSXTKdiluXvmYSVQ87iUbOl6dtlig__&Key-Pair-Id=K2SVGVHI7PEVAH,6d0b6e04-b0f9-490b-bb94-6346afce83b3,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1575,Running Elephant,,1701,,"Drawing, Collage or other Work on Paper",Gouache on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/e1abe15c-01c6-4b92-bbec-2f6fa249af32/Lot%20354.jpg?Expires=1802811639&Signature=m6w6VGByWn8fWjFbzRWXYrlgnRLcu6J0RkWi0UgLVVMr~L-51pRHE7G5GhRjpRxzK2JH-Gj5Nqva7WaO0LbSyRtmxB4bo7QB10pjd-qgHQ7pVWbTzcDrD8WFAaiWv8GBRgqc1j6sCvuEybdRyGhXSiUzf9lv-QK3bJZ3bziVM-zA8SaBS4e04E4EGyVeX4fzuEpk-7sioYtBiAuqlI19udcuOOugu720~oPGVtt5Y21~aaPoZFl0eJiAcUdA2fpZG75tw5Z-wyQQ9gjXJq-KHxO5WRcIX6~xw3thyxVbvnACVeWiKCP2PEgUL7GD4FshxjOaaNKMmarLnXl3nTbQzw__&Key-Pair-Id=K2SVGVHI7PEVAH,e1abe15c-01c6-4b92-bbec-2f6fa249af32,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1576,"Surah Al-A’raf from a Quran Manuscript, Verses 147–150 (Recto), 150–154 (Verso)",,1501,,"Drawing, Collage or other Work on Paper",Gouache and ink on paper,,14.0,10.5,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/bd50ee0d-8200-4693-92bc-578bb92e5c52/SurahAlAraf_Recto.jpeg?Expires=1802811901&Signature=btK5llWDrGt-Gux~snDMCf8RhY4vT84CqqYHRqcz5n~t72mdicQhgY-CRpu2bjHIyEM3HJHnDMT7jyIhBI1LkIP5vQV5fhibNy9r4XCtcrMbL69FEsP5Uuz~Dsxt-b57QOtHTNN1hzmoJ-L4lWmv1HhjkeNnHQWYsPxbB4QzeqCNRf~6etAnR8qO4jV36DmC-TNRrGdf1U9Ydsjgfwfr3DYaN5oaI-pCWOO~C1WkT0jJbgr5QQNzyHL4HQlNmzysBi13O0ZFyUrAzlLqdiPMFW3M~PtrlMXIZpC8WJtZLtbpPN5v9u9yOcCLwejTSdHED3zb30UaCxa4e6CqjXnnVw__&Key-Pair-Id=K2SVGVHI7PEVAH,bd50ee0d-8200-4693-92bc-578bb92e5c52,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1578,Shiva Under the Influence of Bhang,,1801,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,11.0,7.0,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/de8d24b8-6d69-4997-9323-8f973244b3e6/Shiva%20under%20influence%20THUMBNAIL.jpeg?Expires=1802811829&Signature=MRUr73K3qEilNYxpW2NdTAyJMBHHgVTXTPSL0t3LTffujqxsHIiM~WWYMj23Hg7s1eaOjqmDsmNoe7Tcq8Ox5xAhGvbOJjL6zlyoO7WDf6JisNTyqT28gzOw6ExJ~6x2bfrERimfqtQAny9gHLCl9YjXHTxft~K9HzXydiZuIWBHb8jGo0gG7n0GjtZRexA-UgGRPYtThRtImuFHXIeM-~E807G4aFcgHJ4IQbp0xvBoieMPCzAmnOrFmeOkbemzcC3dU-pWGX05KCHREkNuGZY14WHjN7z~HHzeoDu3xjdnaMb6Nh9-qF21Mu0MyqRkx3fQt4aGBgXzbyVM7ZWOjA__&Key-Pair-Id=K2SVGVHI7PEVAH,de8d24b8-6d69-4997-9323-8f973244b3e6,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1579,Trishala's Fourteen Auspicious Dreams Foretelling the Birth of Mahavira: Folio from a Jain Kalpa-sutra Manuscript,,1501,,"Drawing, Collage or other Work on Paper",Opaque watercolor on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/ff92e323-a862-4bab-8991-79437129ad04/Screen%20Shot%202020-09-23%20at%204.56.28%20PM.jpg?Expires=1802811641&Signature=I-LWxCROoX5Rn2qS9D6~q818QQA7DFCTJiiwdDvlUgY66hnFlGGxt5W7XYHUJ~P4~zpmZzqSPh1PCBPwCAr4HlckvjEMHg7ewKXw4Liwosr5GaC2j-FrW0zux~9K62IWia7HguNemfAAd4EFE8Jzug7WlysXXwriXJrr7I0R-j-znr2BSbgLOB5qzdFP30p7rDmWuUn3s-fnWuEowfS21dVSttKPWceOvALptU4Dc1UPxACjMBXI1L7uw-gDK4SREuJIQFB7kW3P26FM1rHnMld37mWwf2uJ3w5usIyCuLGf6j1HBEvjulDWNhuZN~6obzYfAJIkVDBYsGaOAbcyTw__&Key-Pair-Id=K2SVGVHI7PEVAH,ff92e323-a862-4bab-8991-79437129ad04,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1580,The Mi'raj: The Miraculous Night Journey of Muhammad,,1850,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/fa0d0410-6c63-457a-9dc2-d303171af8ac/201013_KapoorGalleries_FLATS_0055.jpg?Expires=1802811901&Signature=IW8jfCi-jjJJVsVJPKLC7DQRRQj7WUk6j9MXzvAIcRCrT1Zxb3ycA845OFf0cZeskVWPKAuQJ~V0qV-joHx5s36~uOtgI6Ki0zNIvXHOTaMv9tiQsWYKkD6IOOt4~uDpkXBdp6wOnruZqh0NQNMU7T~5srmzxC4b46AW6vbmUejfJbhpEqyWhebstX3QXXiwCTszz3YJr7waz5RO4pMWc2pDiWV1TQH2qpAOJ4fNwvwz7H2A9EG4AS2R4R4WiRXA447AaNlaGuvk~~CVquyDTe4aiERsZ5QlT~JftEmoQKb8qLVPMNinDx~sBElhuS0Gkp1XM~Ov9SrW2Rw6LtgTcQ__&Key-Pair-Id=K2SVGVHI7PEVAH,fa0d0410-6c63-457a-9dc2-d303171af8ac,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1581,A Leaf from the Krishna Sudama,,1801,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,7.75,10.0,,15000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/69ca6441-f67f-49fd-aafe-41b047a29353/IMG_4927.jpg?Expires=1802811826&Signature=ShnmojN63BMA1fxZvOL6jm7ZQ8G8-gRMiFLvcEe4pBYJ2nkJ8mBX8of-t6R59nQ~3yFOrhUDn58wLJfudxrV2B0v63~H5eK8kp7szR-mNSlJJ6mZt87iBRfqRn4DnwbKt2OWbAefHUoV6Yl6iHWRmupkqhr6FjnsL8os36yl8TFEae2x-xC4YGV6nFMLIJtl0e5WO-wtdZsIaX0p~xCB6PWtM5RdpUx2ULp4F7ztKImcE2iKmdW3nPgA82b1rIkrmtu6hx-sb9-ZiWFjCnQrfMcAWfMjR3LERDd5KIGlQDFqr~Tt-cE3I52lw7DIaoGL2emif~xLFXd8B8xU7gJprw__&Key-Pair-Id=K2SVGVHI7PEVAH,69ca6441-f67f-49fd-aafe-41b047a29353,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1582,Rupmati and Baz Bahadur on Horseback,,1801,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/e15a5da3-f9da-44d0-97cd-d0dbec4839bc/img574.jpg?Expires=1802811902&Signature=YVZpmo0LnpzhF780o1GyWurFK9O9ZQ7zGZiR1AORxMM18fuErSOWwspIn6oU5mVzoaPmC1vHuXfE-3cycpuXXL3gxgyRwERqjgjRmOQItsZdjDtpYPbxn7TMrLgjWsjS~gVL3xUR~JA2lA4qocPRk1-JfFxKSu5Zh7J3Ahd8Le7n3mKYQK4MKc3b1pb9xHtK7REgOQtB54GU02O3srGjsYBDIG-DFT93kZ72bRN~g3aufbxVejJnM288OSHifwXtCHKA6E-yzVbOU2Ocq0YxKto7Iqt6Fjc1bQCS-a0Gyc6v~GkwGdpfCOcZZyNhXLTMxssZCNo2AYW05-YcpAaG5w__&Key-Pair-Id=K2SVGVHI7PEVAH,e15a5da3-f9da-44d0-97cd-d0dbec4839bc,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1583,Maharaja with Two Courtesans,,1801,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/1e2022be-4097-400f-ace0-94a705df12fc/Copy%20of%20CC291-8.jpg?Expires=1802811760&Signature=NodI3tyG7Icw6WIKmUJhwHl3cU0PUuac8F8nmAknUdJAadn4PKAQ6BbIkRleP5LenNndtq~Vg2w0Yq8oiUPTQpgne1Txv9Yufw7qMnn3ZsLC0Csc17WCXBC~qkJ~kr6kuV~kUBLy394fTe50ppFpzKNQgf6eiVRu2SM5yMvWFV0nMiHztLv~SUtVkDYnwfvzU9nmCv69uq1voNJ9z9Qxff9Z6Uh9Vk05bEdbTAhVhCLBxgFkneQfE5AZiOIexGFUK59sBedTyojfgw6AvRFnK~nKLoylq8hsi5PLe~N~BilP1bbf8EA6QrhK4myEOi0~tQKXOy5sQ1gdN-SKTxO7bA__&Key-Pair-Id=K2SVGVHI7PEVAH,1e2022be-4097-400f-ace0-94a705df12fc,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1584,Drawing of an Assembly,,1801,,,,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/4ba3a93b-6d01-4af5-b498-28eaa8441650/201013_KapoorGalleries_FLATS_0001.jpg?Expires=1802811691&Signature=N13k~ugYfaQ-g81kmQaaycl5ECz91wPKBYvRDPA4aCSzRAlsAO00PBJdT1WjuR-u51z5GTsEwAuBSRH1xvI6jjRoYeE9SZQhiA7vBcjFZzGd2R3S601xSopDRrVMAtzdqzKdP74JjZT7T4ji-OFNHX9k5ElsZ36ffaKYIJf5XjFvrIwjWS4VzVPmYwvZjRQBzvLGF2aRJmFECbbyLJFbXOy~cuR58Y4EgHVwc1YuQnF8Yj3waU6UwsE1wEOWTA98t08fioVmeaLkfLUDn5kyFmQzpYbKQsRTTFFwXbtTLj6MmQ1hsJenacIGPpBXsSVuQlBRV5s0PMcwyxFgLVRyDQ__&Key-Pair-Id=K2SVGVHI7PEVAH,4ba3a93b-6d01-4af5-b498-28eaa8441650,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1585,A Double-Sided Album Page: The Taj Mahal and a Bird of Prey,,1800,,"Drawing, Collage or other Work on Paper","Opaque pigments heightened with  
gold on paper",,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/c29f38f2-e04d-4acc-be54-fec1c9cfcb8f/A%20Double-Sided%20Album%20Page_Stitched%20BirdofPrey.jpg?Expires=1802811903&Signature=UQAtU3u-drnhqEYHYpxYyaGIZtkpuJgT6BVxp4TR2pKJExehFgUwy-U4ErOu34SEo7dIhxAneIjjpGbnAV5cXmfCqaClmdcSbRwNdUCnIKx0aEAX4tThxyleLZVeyytMHVaddVhqdtT6uZT5eve42UtJwT9qckEnLFhMcXDSVSVEu5NYc-aIQiNSlll7R1oW2zTYUZsxp-C64aVBI8NBPkA3wdoXhJyY2cQliGSgxDk20mIL8niWxdK0Z0t16sfXJy5-fLn0UBmWcsnSVeu-U3TT1IqARb9yoCPlCowLZzSh1D4AuetsiaM4d4GWkns-tM3vi6QdNPugg7yjbNv~Bw__&Key-Pair-Id=K2SVGVHI7PEVAH,c29f38f2-e04d-4acc-be54-fec1c9cfcb8f,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1586,Parshuram Incarnation Of Vishnu,,1700,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,11.0,8.0,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/1794cf85-6fca-4802-9366-bebf790231f3/img026.jpg?Expires=1802811846&Signature=l0Wa~pU-OcajHrLW788rtVElQkmeMwZdDZrBCSyKaxJEDuWmQeQbb4knYOyPttnAnXub67f7M-kwSFfKYWt2SA2wtKAQ6BGyezb8oOE0fvRGiw0e27y4yKpsD8t~oZps95Bzl63D5zIzjVA1piLmtEnt6BxZ~c4zBHGPwH-qCUwUobpU9r9eJBQelU~2QEE3mDjRf2sT1vCx~R0YJFLYhRodmTmICNrieqsgCiKlF9sv~zUcp4P9QCG6ARnrUCalUMrnEWA6AVLOpCpuR7qFiCUBiQ6JkBknWYFawfA~EA~au8ZcjZpe6r~JxLFmNuYmnpkE32eQe2envJnvFo-glw__&Key-Pair-Id=K2SVGVHI7PEVAH,1794cf85-6fca-4802-9366-bebf790231f3,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1587,An Illustration from the Polier Album: A Raja in a Garden,,1801,,"Drawing, Collage or other Work on Paper",Watercolor on paper,,,,,28000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/2b4aed10-c92e-4b71-bb5f-cff21d499d06/Bikaner%20mini%20Cottone.jpg?Expires=1802811648&Signature=v6X1hxaGidarP9GKmqoMtuxrucHn5~gJWfP-~xIacLuZeBT9IM87WKSXNV~LpilgjkwOmvtSz6zVj2sFMMWkdj-Pj7cWh0b87oXynS1L1vE6RsqIwQjIN4S1-V3nX-WpLzcmyQXRZmJxyZNiqYntSvMlXJP6h0vE~pHOofD23fSpRCZhAImQKtgjsJIN9MOQOPdN6Kqb9J4v~u3nVYmkJZz8QJQBQWXLiTCErFQmAMCF4dMEatKAOWCHBeBK25fDZO~UBTJIGBRV9uosAsDtKk4npjfuyS9iKNYzurbY7zq~IyrXbHpfN7okEW6YwCSZlX2eG9uGKp9iD04BrG3LAA__&Key-Pair-Id=K2SVGVHI7PEVAH,2b4aed10-c92e-4b71-bb5f-cff21d499d06,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1588,A Maiden Being Presented to a Prince,,1701,,"Drawing, Collage or other Work on Paper","Opaque watercolor heightened with gold on paper, laid down on card, narrow gold borders; verso with Devangari inscription.",,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/0bdd2ab6-e7e6-4213-b191-770bdf26665b/A%20Maiden%20Being%20Presented%20to%20a%20Prince%20Verso.jpg?Expires=1802811644&Signature=A79ue9ZYVVsef7r7j3xiTn6rrqK5fTk-bwGS35or6~MW~s7MRzYNt~ZvUtXWfXIIkWQFq2-xx8BKyTeyGOsJ9mDZDMn13hGHUAN-~qfQGUuOcUkBbeZ9fGfA6KPg8qFs2ZDj3yf9xMX2qHCQalShUrM91w7Pp7pmBBKZyJOnLNyG9YrkR20qdIaJZZU5qkNW~q0aNL89UdBartDK4iW1MY0BdVJQGeKEXhVov9xDpTvGe4nfuSUHDk64f2oX22T~1r-ulOb61RzrCF0mx3HM3Trs6sw5vAndS4XD4jTVr-zsN0GjtfHnlNeWqYZk2y3WZ~MzsVdEw~~QMeZPzRzR3Q__&Key-Pair-Id=K2SVGVHI7PEVAH,0bdd2ab6-e7e6-4213-b191-770bdf26665b,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1589,The Birth of Mahavira: Folio from a Jain Kalpa-sutra Manuscript,,1401,,"Drawing, Collage or other Work on Paper","Ink, opaque colors and gold on paper",,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/2821ec8a-fe46-4c76-a2a8-c50cef1218f8/Screenshot%202023-07-06%20at%203.18.38%20PM.jpg?Expires=1802811903&Signature=ISVNUFqXPztWsQy-6l0xtlRXn3c93RePtFLikLotJmTOJrq3flHt2nuvz0zaBXQI2I-SB155lF79ndfURUnap9FlaOGfZh5p8ztOmqcUVkD-Dn6-XP9X4MA~hGQWQ4gTpqHKvfJAKokY2LRbBfbDTwxcgVxvDJop9SKkx4iUW5wfDNt2oJZyYQcUt4ZSNd~x~VbQ6c4lLP0iu18Y7lqzimsrmfjO~~~cUqxhVZTm8oKdVn6Pb4FoRIW0rfy1KayqSTBOyAYYVkyDkoH-IRdwhnGsBZttQTAS~0BVkA9PnVY5WIkIiUxlD4L7x9onNb848RbS0J6VePOk5HMZM0X3ag__&Key-Pair-Id=K2SVGVHI7PEVAH,2821ec8a-fe46-4c76-a2a8-c50cef1218f8,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
